host_id,time,H2000ÏÂ·¢²ÎÊı·şÎñ×´Ì¬
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 14:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:16:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:21:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:26:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:31:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:36:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:41:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:46:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:51:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 15:56:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:01:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:06:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
50e75b93-e9dd-4b34-a211-659ba7d15060,2019/2/25 16:11:00,0
