host_id,time,value
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:51:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:51:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:51:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:51:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:51:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 1:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:21:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 2:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 3:46:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 4:31:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:16:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 5:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 6:41:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:11:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 8:56:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:26:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 9:36:00,0
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 10:16:00,12
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 10:16:00,12
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 10:16:00,12
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 10:16:00,12
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 10:16:00,12
8fa2e44b-53aa-4d13-8ebf-3f86e67eca47,2019/3/1 10:16:00,12
